	sentence	labels	predictions	max_prob	predictive_entropy	dempster_shafer	softmax_gap	variance	mutual_information
151	[CLS] amtet skønner, at op mod 100 handicappede har brugt eller bruger staveplader. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 -100 18 18 18 18 18 18 18 18 18 18 18 18 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5520 0.5327 0.5877 0.3980 0.5520 0.5520 0.5334 0.5566 0.4520 0.5520 0.4538 0.5520 0.4733 0.5520 0.5278 0.5563 0.3602 0.5520 0.5327 0.5847 0.4192 0.5520 0.5327 0.5855 0.4203 0.5520 0.5327 0.5856 0.4204 0.5520 0.5327 0.5856 0.4204 0.5520 0.5327	2.0237 1.9399 2.0692 1.5234 2.0237 2.0238 1.9414 2.0403 1.6840 2.0237 1.6836 2.0237 1.7404 2.0237 1.9225 2.0098 1.4265 2.0237 1.9397 2.0742 1.5743 2.0237 1.9396 2.0747 1.5766 2.0237 1.9396 2.0746 1.5769 2.0237 1.9395 2.0746 1.5769 2.0237 1.9395	0.2767 0.2504 0.2781 0.0771 0.2767 0.2767 0.2508 0.2830 0.1433 0.2767 0.1313 0.2767 0.1473 0.2767 0.2459 0.2725 0.0683 0.2767 0.2503 0.2893 0.0820 0.2767 0.2503 0.2892 0.0822 0.2767 0.2503 0.2891 0.0822 0.2767 0.2503 0.2891 0.0822 0.2767 0.2503	0.6659 0.6577 0.7268 0.4855 0.6659 0.6659 0.6586 0.6714 0.5515 0.6659 0.5428 0.6659 0.5641 0.6659 0.6522 0.6955 0.4327 0.6659 0.6576 0.7303 0.5051 0.6659 0.6576 0.7320 0.5071 0.6659 0.6576 0.7321 0.5074 0.6659 0.6576 0.7322 0.5074 0.6659 0.6576	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
152	[CLS] de handicappede, der ikke har noget sprog, sidder sammen med to eller flere pædagoger over for stavepladen, der bestar af alfabetet og nogle fa andre symboler [SEP]	-100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 18 18 18 -100 18 18 -100 -100 18 18 18 18 18 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5327 0.3697 0.5520 0.5327 0.3372 0.5520 0.5205 0.5559 0.4526 0.5520 0.5522 0.5269 0.3935 0.5520 0.5326 0.5744 0.4019 0.5520 0.5327 0.3867 0.5520 0.5253 0.3228 0.5520 0.5261 0.3511 0.5520 0.4642 0.5520 0.5327 0.3907 0.5520 0.5103 0.3872 0.5520	1.9398 1.4590 2.0237 1.9398 1.3765 2.0237 1.9070 2.0374 1.6892 2.0237 2.0241 1.9129 1.5247 2.0237 1.9393 2.0577 1.5400 2.0237 1.9399 1.5079 2.0237 1.9160 1.3378 2.0237 1.9200 1.4127 2.0237 1.7106 2.0237 1.9396 1.5162 2.0237 1.8720 1.5060 2.0237	0.2504 0.0940 0.2767 0.2504 0.1002 0.2767 0.2419 0.2819 0.1506 0.2767 0.2768 0.2385 0.1241 0.2767 0.2502 0.2839 0.0857 0.2767 0.2504 0.1018 0.2767 0.2433 0.1106 0.2767 0.2443 0.0971 0.2767 0.1465 0.2767 0.2503 0.0941 0.2767 0.2279 0.1262 0.2767	0.6576 0.4470 0.6659 0.6576 0.4144 0.6659 0.6416 0.6705 0.5519 0.6659 0.6662 0.6528 0.4877 0.6659 0.6575 0.7107 0.4762 0.6659 0.6577 0.4615 0.6659 0.6493 0.4038 0.6659 0.6494 0.4250 0.6659 0.5707 0.6659 0.6576 0.4621 0.6659 0.6300 0.4808 0.6659	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 -0.0000 0.0000 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0000
153	[CLS] for at give støtte fører en pædagog den handicappedes hand over stavepladen, indtil klienten peger pa et tegn pa pladen. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 -100 18 18 18 -100 18 18 18 -100 18 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5521 0.5348 0.3292 0.5520 0.5327 0.4011 0.5520 0.5520 0.5328 0.5478 0.4351 0.5520 0.5321 0.3880 0.5520 0.5279 0.5521 0.5320 0.3832 0.5520 0.5326 0.3738 0.5520 0.5324 0.5597 0.4701 0.5520 0.4467 0.5520 0.5317 0.5841 0.4196 0.5520 0.5326 0.5856	2.0241 1.9423 1.3440 2.0237 1.9397 1.5388 2.0237 2.0237 1.9401 1.9505 1.6177 2.0237 1.9369 1.5107 2.0237 1.9245 2.0241 1.9370 1.4914 2.0237 1.9395 1.4686 2.0237 1.9385 2.0438 1.7418 2.0238 1.6601 2.0237 1.9364 2.0724 1.5749 2.0237 1.9395 2.0743	0.2768 0.2509 0.0782 0.2767 0.2503 0.0902 0.2767 0.2767 0.2505 0.2443 0.1112 0.2767 0.2492 0.1022 0.2767 0.2458 0.2768 0.2494 0.1099 0.2767 0.2502 0.0850 0.2767 0.2498 0.2821 0.1765 0.2767 0.1447 0.2767 0.2494 0.2890 0.0826 0.2767 0.2502 0.2890	0.6660 0.6623 0.3974 0.6659 0.6576 0.4757 0.6659 0.6659 0.6578 0.6888 0.5310 0.6659 0.6571 0.4637 0.6659 0.6523 0.6660 0.6575 0.4680 0.6659 0.6575 0.4442 0.6659 0.6573 0.6754 0.5752 0.6659 0.5511 0.6659 0.6566 0.7306 0.5068 0.6659 0.6576 0.7324	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
154	[CLS] jeg har ikke set større udvalg af sko i denne specielle stil uden for paris og london, hvor dejlige damer allerede kravlede op pa plateau'erne i [SEP]	-100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 0 18 0 -100 -100 18 18 18 18 18 18 18 18 18 -100 -100 -100 -100 18 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5520 0.5327 0.5533 0.5200 0.5788 0.6116 0.5546 0.5558 0.3821 0.5520 0.5520 0.5327 0.5429 0.5519 0.5552 0.4340 0.5520 0.5520 0.5327 0.3925 0.5520 0.5520 0.5314 0.5164 0.5427 0.5622 0.4228 0.5520 0.5327 0.5535 0.3934 0.5520 0.5520 0.5327 0.5669	2.0237 1.9399 2.0268 1.8947 2.0689 2.0071 2.0339 2.0481 1.4789 2.0237 2.0237 1.9399 1.8745 2.0236 2.0436 1.6477 2.0237 2.0237 1.9399 1.5150 2.0237 2.0238 1.9348 1.8472 1.9929 2.0546 1.6116 2.0237 1.9398 2.0345 1.5232 2.0237 2.0237 1.9399 1.9630	0.2767 0.2504 0.2775 0.2353 0.2852 0.2140 0.2792 0.2896 0.0891 0.2767 0.2767 0.2504 0.1798 0.2767 0.2846 0.1431 0.2767 0.2767 0.2504 0.0866 0.2767 0.2767 0.2489 0.2149 0.2746 0.2887 0.1191 0.2767 0.2504 0.2853 0.0907 0.2767 0.2767 0.2504 0.2357	0.6659 0.6577 0.6677 0.6464 0.7113 0.7586 0.6687 0.6668 0.4497 0.6659 0.6659 0.6577 0.6870 0.6657 0.6667 0.5175 0.6659 0.6659 0.6577 0.4689 0.6659 0.6659 0.6568 0.6481 0.6568 0.6801 0.5082 0.6659 0.6576 0.6760 0.4685 0.6659 0.6659 0.6577 0.7199	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
155	[CLS] sarah - langben - koch viser 60'ere for b. t. i dag, og jeg garanterer, at sko stilen sa længe det unikke varelager [SEP]	-100 11 -100 -100 -100 -100 -100 -100 -100 18 18 -100 -100 18 6 -100 -100 -100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5520 0.5327 0.4111 0.5520 0.5068 0.5523 0.5213 0.4065 0.5520 0.4597 0.5520 0.5327 0.5532 0.5182 0.4002 0.5520 0.5322 0.2503 0.5520 0.5520 0.5330 0.3932 0.5520 0.5327 0.3616 0.5520 0.4095 0.5520 0.5292 0.3864 0.5520 0.5327 0.3776 0.5520 0.5327	2.0237 1.9399 1.5656 2.0237 1.8542 2.0245 1.8995 1.5436 2.0237 1.6900 2.0237 1.9399 2.0279 1.8838 1.5355 2.0237 1.9382 1.1045 2.0237 2.0238 1.9405 1.5256 2.0237 1.9399 1.4362 2.0237 1.5806 2.0237 1.9277 1.5010 2.0237 1.9399 1.4820 2.0237 1.9399	0.2767 0.2504 0.0973 0.2767 0.2210 0.2769 0.2367 0.1171 0.2767 0.1321 0.2767 0.2504 0.2781 0.2299 0.1263 0.2767 0.2499 0.0684 0.2767 0.2767 0.2506 0.1127 0.2767 0.2504 0.0913 0.2767 0.1362 0.2767 0.2466 0.0901 0.2767 0.2504 0.0896 0.2767 0.2504	0.6659 0.6577 0.4906 0.6659 0.6279 0.6662 0.6477 0.4994 0.6659 0.5564 0.6659 0.6577 0.6676 0.6449 0.4921 0.6659 0.6572 0.3021 0.6659 0.6659 0.6581 0.4795 0.6659 0.6576 0.4360 0.6659 0.5079 0.6659 0.6535 0.4601 0.6659 0.6577 0.4510 0.6659 0.6577	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
156	[CLS] flot [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5315 0.3665 0.5520 0.5327 0.5849 0.4195 0.5520 0.5327 0.5855 0.4203 0.5520 0.5327 0.5856 0.4204 0.5520 0.5327 0.5856 0.4204 0.5520 0.5327 0.5856 0.4204 0.5520 0.5327 0.5856 0.4204 0.5520 0.5327 0.5856 0.4204 0.5520 0.5327 0.5856 0.4204 0.5520	1.9340 1.4501 2.0237 1.9396 2.0745 1.5750 2.0237 1.9396 2.0747 1.5767 2.0237 1.9395 2.0746 1.5769 2.0237 1.9395 2.0746 1.5769 2.0237 1.9395 2.0746 1.5769 2.0237 1.9395 2.0746 1.5769 2.0237 1.9395 2.0746 1.5769 2.0237 1.9395 2.0746 1.5769 2.0237	0.2481 0.0883 0.2767 0.2503 0.2894 0.0821 0.2767 0.2503 0.2892 0.0822 0.2767 0.2503 0.2891 0.0822 0.2767 0.2503 0.2891 0.0822 0.2767 0.2503 0.2891 0.0822 0.2767 0.2503 0.2891 0.0822 0.2767 0.2503 0.2891 0.0822 0.2767 0.2503 0.2891 0.0822 0.2767	0.6573 0.4395 0.6659 0.6576 0.7307 0.5056 0.6659 0.6576 0.7320 0.5071 0.6659 0.6576 0.7321 0.5074 0.6659 0.6576 0.7322 0.5074 0.6659 0.6576 0.7322 0.5074 0.6659 0.6576 0.7322 0.5074 0.6659 0.6576 0.7322 0.5074 0.6659 0.6576 0.7322 0.5074 0.6659	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
157	[CLS] tøjet, der ogsa nok skal kunne gøre en og anden vild i varmen, hvis den kommer, er fra samme butik, hvor lak pandeband i mange farver koster [SEP]	-100 18 18 18 18 -100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 18 18 18 18 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5067 0.5520 0.5328 0.3375 0.5520 0.5520 0.5331 0.4191 0.5520 0.4166 0.5520 0.3424 0.5520 0.5327 0.3643 0.5520 0.5205 0.4041 0.5520 0.5321 0.3606 0.5520 0.4074 0.3546 0.5524 0.5329 0.4337 0.5520 0.5327 0.5578 0.4520 0.5520 0.5885 0.4236 0.5520	1.8816 2.0237 1.9402 1.3776 2.0237 2.0237 1.9406 1.6093 2.0237 1.5971 2.0237 1.3940 2.0237 1.9399 1.4434 2.0237 1.9012 1.5461 2.0237 1.9377 1.4335 2.0237 1.6525 1.4874 2.0246 1.9392 1.6141 2.0237 1.9399 1.9795 1.6626 2.0237 2.1018 1.5924 2.0237	0.2234 0.2767 0.2505 0.1001 0.2767 0.2767 0.2505 0.1660 0.2767 0.1390 0.2767 0.0855 0.2767 0.2504 0.0889 0.2767 0.2386 0.1152 0.2767 0.2497 0.0914 0.2767 0.2145 0.1643 0.2769 0.2495 0.1019 0.2767 0.2504 0.2508 0.1195 0.2767 0.2930 0.0880 0.2767	0.6306 0.6659 0.6578 0.4147 0.6659 0.6659 0.6581 0.5298 0.6659 0.5117 0.6659 0.3985 0.6659 0.6577 0.4373 0.6659 0.6442 0.5045 0.6659 0.6571 0.4352 0.6659 0.4848 0.4428 0.6661 0.6586 0.5209 0.6659 0.6577 0.6907 0.5513 0.6659 0.7153 0.5029 0.6659	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0003 0.0000 0.0001 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0008 0.0000 0.0000 0.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0072 0.0001 0.0009 0.0099 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0001 0.0000
158	[CLS] psykedelisk - mønstret klokkehat 149 kr. og marilyn monroe badedragt i kulørt lycra med marilyn fotografier pa numsen 299 [SEP]	-100 18 -100 -100 -100 -100 -100 18 -100 18 18 -100 18 9 -100 -100 16 -100 18 -100 18 18 -100 6 -100 18 9 -100 -100 18 18 18 18 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5520 0.5327 0.5899 0.5520 0.5318 0.5116 0.5520 0.4449 0.5520 0.5291 0.5619 0.4056 0.5520 0.5520 0.5328 0.3857 0.5520 0.5277 0.4323 0.5520 0.5247 0.4754 0.5520 0.5327 0.4868 0.5520 0.4465 0.5520 0.5321 0.4385 0.5520 0.5327 0.5476 0.5576 0.4349	2.0237 1.9399 1.9709 2.0237 1.9372 1.7977 2.0237 1.6588 2.0237 1.9298 2.0531 1.5709 2.0237 2.0237 1.9401 1.4981 2.0237 1.9221 1.6229 2.0237 1.9154 1.7081 2.0237 1.9399 1.7473 2.0237 1.6557 2.0237 1.9381 1.6332 2.0237 1.9399 1.9287 2.0356 1.6375	0.2767 0.2504 0.2179 0.2767 0.2497 0.1671 0.2767 0.1316 0.2767 0.2474 0.2859 0.1202 0.2767 0.2767 0.2505 0.0844 0.2767 0.2441 0.1472 0.2767 0.2432 0.1574 0.2767 0.2504 0.1438 0.2767 0.1345 0.2767 0.2498 0.1198 0.2767 0.2504 0.2344 0.2797 0.1294	0.6659 0.6577 0.7620 0.6659 0.6568 0.6501 0.6659 0.5435 0.6659 0.6535 0.6764 0.4823 0.6659 0.6659 0.6578 0.4582 0.6659 0.6521 0.5424 0.6659 0.6492 0.6132 0.6659 0.6577 0.5801 0.6659 0.5484 0.6659 0.6570 0.5313 0.6659 0.6577 0.6959 0.6751 0.5336	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001
159	[CLS] sællerter [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5520 0.5327 0.3826 0.5520 0.5002 0.5520 0.5316 0.5848 0.4204 0.5520 0.5327 0.5856 0.4205 0.5520 0.5327 0.5856 0.4204 0.5520 0.5327 0.5856 0.4204 0.5520 0.5327 0.5856 0.4204 0.5520 0.5327 0.5856 0.4204 0.5520 0.5327 0.5856 0.4204 0.5520 0.5327	2.0237 1.9399 1.4922 2.0237 1.7921 2.0237 1.9363 2.0766 1.5774 2.0237 1.9395 2.0746 1.5771 2.0237 1.9395 2.0746 1.5769 2.0237 1.9395 2.0746 1.5769 2.0237 1.9395 2.0746 1.5769 2.0237 1.9395 2.0746 1.5769 2.0237 1.9395 2.0746 1.5769 2.0237 1.9395	0.2767 0.2504 0.0844 0.2767 0.1555 0.2767 0.2494 0.2901 0.0827 0.2767 0.2503 0.2891 0.0822 0.2767 0.2503 0.2891 0.0822 0.2767 0.2503 0.2891 0.0822 0.2767 0.2503 0.2891 0.0822 0.2767 0.2503 0.2891 0.0822 0.2767 0.2503 0.2891 0.0822 0.2767 0.2503	0.6659 0.6577 0.4545 0.6659 0.6026 0.6659 0.6563 0.7300 0.5069 0.6659 0.6576 0.7322 0.5075 0.6659 0.6576 0.7322 0.5074 0.6659 0.6576 0.7322 0.5074 0.6659 0.6576 0.7322 0.5074 0.6659 0.6576 0.7322 0.5074 0.6659 0.6576 0.7322 0.5074 0.6659 0.6576	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
160	[CLS] nedslidte levi's jeans til snøre - støvletter fra dengang mor var ung koster 399 kr. - støvletterne 499 kr.. [SEP] [PAD]	-100 18 6 -100 -100 -100 18 18 18 -100 -100 -100 -100 18 18 18 18 18 18 18 -100 18 -100 18 18 -100 -100 -100 18 -100 18 -100 18 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5520 0.5328 0.4004 0.5520 0.5328 0.4040 0.5520 0.5328 0.4906 0.5493 0.5520 0.5328 0.3994 0.5520 0.5328 0.5354 0.3670 0.5520 0.5242 0.4114 0.5520 0.5328 0.2508 0.5520 0.4926 0.5588 0.5094 0.4410 0.5520 0.5328 0.5631 0.4087 0.5520 0.5711 0.3668	2.0237 1.9398 1.5430 2.0237 1.9398 1.5461 2.0237 1.9398 1.7938 2.0192 2.0237 1.9399 1.5365 2.0237 1.9398 1.9504 1.4404 2.0237 1.9146 1.5615 2.0237 1.9398 1.1074 2.0237 1.8732 2.0426 1.8423 1.7137 2.0237 1.9399 2.0563 1.5790 2.0237 2.0670 1.4491	0.2767 0.2504 0.0936 0.2767 0.2504 0.1004 0.2767 0.2504 0.1836 0.2769 0.2767 0.2504 0.0932 0.2767 0.2504 0.2621 0.0742 0.2767 0.2427 0.1075 0.2767 0.2504 0.0688 0.2767 0.2482 0.2805 0.2177 0.1520 0.2767 0.2504 0.2870 0.1185 0.2767 0.2915 0.0808	0.6659 0.6575 0.4764 0.6659 0.6575 0.4946 0.6659 0.6575 0.5890 0.6620 0.6659 0.6575 0.4750 0.6659 0.6575 0.6742 0.4437 0.6659 0.6476 0.5052 0.6659 0.6575 0.3039 0.6659 0.5977 0.6751 0.6338 0.5322 0.6659 0.6575 0.6777 0.4853 0.6659 0.6988 0.4426	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0002 0.0001 0.0034 0.0177 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
