	sentence	labels	predictions	max_prob	predictive_entropy	dempster_shafer	softmax_gap	variance	mutual_information
112	[CLS] kl. 01. 44, dansk tid, brød helvede løs igen over bagdad. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 -100 18 -100 -100 18 1 18 18 18 18 18 18 18 0 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5394 0.6080 0.1820 0.2045 0.0561 0.1140 0.0679 0.4704 0.5465 0.2549 0.3752 0.4654 0.5447 0.6527 0.6409 0.6559 0.7001 0.2353 0.3488 0.4145 0.4687 0.5037 0.5247 0.5370 0.5434 0.5464 0.5475 0.5481 0.5479 0.5473 0.5470 0.5466 0.5459 0.5462 0.5458	1.5047 1.7490 0.8105 0.9181 0.3273 0.5968 0.3700 1.6577 1.8542 1.0069 1.3641 1.6711 1.8880 2.1217 2.1265 2.1664 2.2358 1.0553 1.4160 1.5742 1.6762 1.7282 1.7502 1.7577 1.7591 1.7582 1.7556 1.7531 1.7512 1.7496 1.7478 1.7462 1.7449 1.7446 1.7444	0.0973 0.1458 0.0481 0.0679 0.0178 0.0449 0.0160 0.1528 0.1895 0.0576 0.1026 0.1622 0.2038 0.2487 0.2524 0.2634 0.2784 0.0948 0.1406 0.1552 0.1623 0.1647 0.1645 0.1634 0.1624 0.1612 0.1602 0.1597 0.1591 0.1585 0.1583 0.1580 0.1577 0.1576 0.1575	0.6107 0.6908 0.2151 0.2422 0.0689 0.1377 0.0825 0.5453 0.6310 0.2988 0.4383 0.5439 0.6309 0.7474 0.7367 0.7511 0.7957 0.2789 0.4088 0.4841 0.5455 0.5860 0.6096 0.6225 0.6299 0.6327 0.6339 0.6348 0.6344 0.6342 0.6335 0.6327 0.6323 0.6321 0.6324	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
113	[CLS] en infernalsk larm af bomber, eksplosioner og antiluftskyts. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 -100 -100 18 18 18 18 18 18 18 -100 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5385 0.1566 0.2678 0.4687 0.5963 0.6391 0.4968 0.5170 0.2155 0.3377 0.1605 0.2095 0.3479 0.4950 0.1487 0.2812 0.3677 0.4383 0.4854 0.5138 0.5299 0.5387 0.5434 0.5455 0.5464 0.5471 0.5468 0.5465 0.5460 0.5458 0.5457 0.5450 0.5448 0.5452 0.5450	1.5056 0.6910 1.0745 1.6362 1.9674 2.0881 1.8129 1.8703 0.9202 1.3010 0.7421 0.9257 1.3787 1.8034 0.7380 1.2104 1.4524 1.6089 1.6903 1.7280 1.7445 1.7508 1.7521 1.7519 1.7511 1.7489 1.7486 1.7469 1.7462 1.7452 1.7444 1.7448 1.7438 1.7435 1.7436	0.0971 0.0305 0.0705 0.1484 0.2141 0.2451 0.1985 0.2121 0.0577 0.1002 0.0414 0.0632 0.1225 0.1939 0.0574 0.1125 0.1381 0.1528 0.1590 0.1613 0.1614 0.1609 0.1604 0.1595 0.1591 0.1586 0.1583 0.1580 0.1579 0.1577 0.1576 0.1576 0.1574 0.1572 0.1573	0.6102 0.1859 0.3149 0.5422 0.6842 0.7291 0.5821 0.6020 0.2563 0.3975 0.1944 0.2510 0.4110 0.5781 0.1801 0.3338 0.4336 0.5142 0.5663 0.5972 0.6149 0.6249 0.6293 0.6313 0.6322 0.6327 0.6329 0.6326 0.6328 0.6324 0.6321 0.6319 0.6317 0.6314 0.6312	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
114	[CLS]'raffinaderiet er ramt igen. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 -100 -100 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 9 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5389 0.5443 0.6597 0.6452 0.7295 0.4203 0.4353 0.5704 0.1789 0.3032 0.3840 0.4497 0.4931 0.5193 0.5340 0.5415 0.5454 0.5471 0.5473 0.5471 0.5468 0.5468 0.5462 0.5462 0.5457 0.5450 0.5453 0.5457 0.5452 0.5447 0.5449 0.5453 0.5452 0.5445 0.5449	1.5039 1.5280 1.8560 1.9379 2.1512 1.5639 1.6394 1.9752 0.8501 1.2770 1.4972 1.6380 1.7093 1.7400 1.7526 1.7558 1.7557 1.7536 1.7518 1.7503 1.7484 1.7474 1.7467 1.7458 1.7447 1.7443 1.7445 1.7436 1.7438 1.7437 1.7429 1.7434 1.7423 1.7427 1.7417	0.0970 0.1079 0.1741 0.1924 0.2415 0.1428 0.1636 0.2212 0.0679 0.1194 0.1430 0.1561 0.1614 0.1628 0.1625 0.1618 0.1608 0.1602 0.1596 0.1591 0.1585 0.1582 0.1579 0.1576 0.1576 0.1573 0.1573 0.1572 0.1571 0.1571 0.1572 0.1571 0.1571 0.1570 0.1571	0.6103 0.6108 0.7431 0.7355 0.8267 0.4895 0.5101 0.6600 0.2151 0.3591 0.4523 0.5264 0.5750 0.6034 0.6191 0.6269 0.6306 0.6332 0.6337 0.6341 0.6334 0.6331 0.6327 0.6330 0.6324 0.6321 0.6321 0.6319 0.6319 0.6318 0.6313 0.6310 0.6312 0.6314 0.6313	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
115	[CLS] flammerne star op i horisonten. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5385 0.4996 0.5269 0.5116 0.4488 0.5680 0.1596 0.2743 0.3590 0.4317 0.4807 0.5109 0.5278 0.5378 0.5423 0.5452 0.5460 0.5464 0.5465 0.5464 0.5464 0.5459 0.5457 0.5456 0.5449 0.5449 0.5447 0.5448 0.5447 0.5445 0.5446 0.5454 0.5450 0.5449 0.5445	1.5039 1.5480 1.7321 1.7791 1.5144 1.7731 0.7564 1.1687 1.4250 1.5979 1.6870 1.7279 1.7450 1.7514 1.7526 1.7518 1.7509 1.7498 1.7490 1.7468 1.7465 1.7453 1.7445 1.7441 1.7440 1.7434 1.7434 1.7431 1.7423 1.7423 1.7424 1.7426 1.7427 1.7430 1.7427	0.0971 0.1147 0.1574 0.1735 0.1266 0.1725 0.0524 0.1014 0.1309 0.1491 0.1573 0.1603 0.1608 0.1605 0.1600 0.1594 0.1589 0.1585 0.1581 0.1579 0.1577 0.1577 0.1577 0.1572 0.1572 0.1572 0.1575 0.1572 0.1570 0.1570 0.1571 0.1571 0.1571 0.1571 0.1571	0.6100 0.5734 0.6116 0.5991 0.5229 0.6508 0.1923 0.3265 0.4252 0.5075 0.5628 0.5954 0.6137 0.6239 0.6293 0.6318 0.6325 0.6325 0.6323 0.6324 0.6322 0.6322 0.6317 0.6320 0.6320 0.6321 0.6313 0.6309 0.6315 0.6311 0.6308 0.6311 0.6314 0.6314 0.6314	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
116	[CLS] dette er det voldsomste angreb hidtil. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 -100 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5384 0.4801 0.2243 0.1290 0.2903 0.4380 0.6997 0.7641 0.2662 0.3807 0.4321 0.4761 0.5066 0.5250 0.5355 0.5409 0.5441 0.5457 0.5458 0.5457 0.5457 0.5462 0.5460 0.5460 0.5458 0.5451 0.5456 0.5457 0.5452 0.5452 0.5455 0.5449 0.5454 0.5452 0.5449	1.5045 1.4892 0.9284 0.6402 1.2254 1.6689 2.2492 2.3593 1.1680 1.5142 1.6311 1.7049 1.7402 1.7543 1.7576 1.7572 1.7551 1.7533 1.7510 1.7496 1.7476 1.7466 1.7452 1.7451 1.7439 1.7431 1.7429 1.7428 1.7423 1.7424 1.7431 1.7433 1.7426 1.7417 1.7423	0.0972 0.1024 0.0537 0.0399 0.1098 0.1752 0.2776 0.3063 0.1104 0.1549 0.1640 0.1675 0.1672 0.1656 0.1637 0.1622 0.1610 0.1601 0.1595 0.1586 0.1584 0.1578 0.1579 0.1576 0.1576 0.1572 0.1571 0.1573 0.1573 0.1572 0.1573 0.1572 0.1570 0.1571 0.1571	0.6098 0.5493 0.2634 0.1574 0.3439 0.5102 0.7979 0.8652 0.3157 0.4464 0.5059 0.5557 0.5889 0.6100 0.6222 0.6285 0.6313 0.6325 0.6332 0.6327 0.6330 0.6327 0.6322 0.6315 0.6312 0.6314 0.6311 0.6313 0.6314 0.6311 0.6315 0.6313 0.6311 0.6312 0.6308	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
117	[CLS] bomberne faldt en halv mil fra hotellet,'rapporterede john hollimann, bernard shaw og veteranen fra vietnam, krigsreporter peter arnett [SEP]	-100 18 18 18 18 18 18 18 18 18 18 9 -100 16 -100 -100 18 9 -100 -100 16 -100 18 18 18 0 18 18 -100 -100 9 -100 16 -100 -100	9 18 18 18 18 18 18 18 18 18 18 9 9 16 16 16 18 18 18 18 18 18 18 18 18 18 18 18 18 18 16 16 16 16 16	0.7288 0.4884 0.4076 0.1141 0.2200 0.4523 0.6255 0.7108 0.3543 0.4897 0.6832 0.6912 0.7446 0.7162 0.7617 0.7920 0.4959 0.6966 0.6250 0.7153 0.8171 0.7827 0.3886 0.4705 0.6067 0.7506 0.4042 0.4719 0.5200 0.6606 0.7657 0.7593 0.7697 0.7851 0.8083	2.0978 1.6812 1.5236 0.5854 0.9981 1.7142 2.1144 2.2679 1.3390 1.6138 2.0311 2.2078 2.2870 2.3034 2.3392 2.3517 1.5904 1.9817 1.9361 2.1824 2.3681 2.3698 1.5110 1.7352 2.0434 2.3298 1.4748 1.6275 1.7699 2.1191 2.3898 2.4363 2.4652 2.5231 2.5004	0.2236 0.1489 0.1345 0.0368 0.0853 0.1866 0.2533 0.2826 0.0992 0.1350 0.2157 0.2816 0.3089 0.3279 0.3149 0.3118 0.1252 0.2004 0.1981 0.2586 0.3098 0.3097 0.1421 0.1793 0.2318 0.2993 0.1178 0.1390 0.1705 0.2464 0.3308 0.3458 0.3506 0.3673 0.3538	0.8266 0.5686 0.4807 0.1403 0.2638 0.5278 0.7241 0.8182 0.4209 0.5634 0.7764 0.7773 0.8261 0.7932 0.8521 0.8849 0.5666 0.7853 0.7099 0.8079 0.9128 0.8809 0.4603 0.5516 0.7074 0.8599 0.4777 0.5495 0.6017 0.7550 0.8544 0.8473 0.8593 0.8734 0.9024	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
118	[CLS] pa det tidspunkt var det lille barns forældre for alvor ved at være bekymrede. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5388 0.3563 0.2148 0.2961 0.1462 0.1040 0.2035 0.3642 0.4644 0.3920 0.4186 0.4188 0.1893 0.1549 0.2348 0.0724 0.1806 0.2883 0.3848 0.4517 0.4925 0.5165 0.5299 0.5368 0.5414 0.5433 0.5441 0.5449 0.5455 0.5451 0.5453 0.5450 0.5448 0.5451 0.5451	1.5044 1.3037 0.9503 1.2406 0.7187 0.5527 0.9534 1.4804 1.7516 1.5540 1.6263 1.6153 0.8883 0.7634 1.0597 0.4102 0.8624 1.2183 1.4731 1.6142 1.6846 1.7180 1.7343 1.7417 1.7450 1.7460 1.7461 1.7458 1.7450 1.7453 1.7446 1.7447 1.7429 1.7434 1.7438	0.0971 0.0841 0.0647 0.1070 0.0516 0.0396 0.0852 0.1548 0.1926 0.1637 0.1765 0.1713 0.0721 0.0615 0.0971 0.0266 0.0717 0.1081 0.1337 0.1478 0.1546 0.1574 0.1585 0.1585 0.1585 0.1584 0.1582 0.1579 0.1577 0.1575 0.1574 0.1572 0.1572 0.1572 0.1572	0.6100 0.4228 0.2618 0.3582 0.1797 0.1290 0.2463 0.4315 0.5446 0.4670 0.4965 0.4945 0.2312 0.1901 0.2844 0.0902 0.2185 0.3435 0.4535 0.5289 0.5742 0.6001 0.6149 0.6229 0.6277 0.6301 0.6314 0.6318 0.6319 0.6320 0.6321 0.6321 0.6320 0.6313 0.6316	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
119	[CLS] den unge mor havde et par maneder forinden konstateret, at sønnen havde haft skorper af blod i næse og mund. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 -100 18 18 18 18 18 18 18 18 -100 18 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 0 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5390 0.4355 0.4291 0.5991 0.4783 0.1870 0.1881 0.1523 0.2239 0.2887 0.4841 0.2387 0.1611 0.2304 0.2032 0.3317 0.5545 0.7536 0.6190 0.6430 0.5883 0.6864 0.3970 0.4731 0.1325 0.2587 0.3531 0.4310 0.4823 0.5126 0.5298 0.5393 0.5434 0.5459 0.5467	1.5084 1.4867 1.5494 1.9835 1.7815 0.8853 0.8855 0.7516 1.0196 1.2398 1.7818 0.9821 0.7217 0.9866 0.9275 1.3821 1.9822 2.3522 2.1014 2.1298 1.7469 2.0647 1.4643 1.7020 0.6650 1.1291 1.4073 1.5894 1.6839 1.7272 1.7448 1.7509 1.7528 1.7525 1.7511	0.0980 0.1105 0.1336 0.2145 0.1954 0.0745 0.0733 0.0594 0.0910 0.1188 0.1933 0.0600 0.0367 0.0671 0.0716 0.1412 0.2378 0.3100 0.2520 0.2528 0.1715 0.2414 0.1232 0.1649 0.0459 0.0980 0.1287 0.1476 0.1565 0.1599 0.1610 0.1607 0.1602 0.1596 0.1590	0.6101 0.5085 0.5027 0.6889 0.5571 0.2261 0.2262 0.1847 0.2676 0.3433 0.5641 0.2819 0.1919 0.2747 0.2444 0.3911 0.6378 0.8495 0.7156 0.7415 0.6697 0.7833 0.4708 0.5567 0.1620 0.3088 0.4179 0.5064 0.5641 0.5973 0.6156 0.6255 0.6300 0.6324 0.6333	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
120	[CLS] hun bad sin mand kontakte københavns kommune, der havde godkendt den nu tiltalte som dagplejefar, for at fa sønnen anbragt under mere betryggende forhold. [SEP] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 6 -100 15 18 18 18 18 18 18 18 18 18 -100 18 18 18 18 18 18 18 18 18 18 18 -100 -100 -100 -100 -100	18 18 18 18 18 18 16 16 16 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5101 0.4052 0.3676 0.4435 0.6231 0.7409 0.8273 0.7964 0.8134 0.4955 0.2401 0.1630 0.3687 0.3870 0.3439 0.3242 0.2357 0.3433 0.6053 0.3126 0.3062 0.1547 0.2391 0.3326 0.6181 0.7378 0.7875 0.7355 0.6636 0.1907 0.3024 0.3778 0.4418 0.4861 0.5132	1.5021 1.3676 1.3384 1.5928 2.0306 2.2558 2.4938 2.5327 2.4949 1.6931 1.0258 0.7833 1.4722 1.5454 1.4269 1.3762 1.0802 1.4365 2.1243 1.2311 1.2437 0.7372 1.0411 1.3549 2.0782 2.2678 2.3284 2.3149 2.2147 0.9055 1.2834 1.4860 1.6244 1.6971 1.7301	0.0997 0.0912 0.1004 0.1467 0.2288 0.2756 0.3496 0.3709 0.3508 0.1471 0.0729 0.0580 0.1449 0.1633 0.1520 0.1494 0.1070 0.1576 0.2723 0.0962 0.1013 0.0474 0.0806 0.1234 0.2429 0.2801 0.2970 0.2993 0.2807 0.0795 0.1244 0.1441 0.1555 0.1602 0.1616	0.5810 0.4664 0.4264 0.5154 0.7136 0.8405 0.9262 0.8859 0.9077 0.5751 0.2851 0.1969 0.4346 0.4560 0.4067 0.3830 0.2818 0.4031 0.6930 0.3678 0.3663 0.1896 0.2887 0.3954 0.7118 0.8360 0.8850 0.8291 0.7564 0.2287 0.3575 0.4444 0.5176 0.5672 0.5967	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
121	[CLS] men det var ikke muligt. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5393 0.2976 0.1533 0.0780 0.0405 0.0747 0.0314 0.1084 0.2172 0.3344 0.4224 0.4773 0.5089 0.5266 0.5362 0.5412 0.5438 0.5452 0.5465 0.5466 0.5460 0.5463 0.5457 0.5458 0.5458 0.5456 0.5452 0.5450 0.5457 0.5451 0.5451 0.5447 0.5452 0.5453 0.5453	1.5041 1.0958 0.7176 0.4228 0.2474 0.4176 0.2011 0.5690 0.9776 1.3287 1.5381 1.6475 1.7000 1.7267 1.7386 1.7441 1.7457 1.7465 1.7460 1.7462 1.7448 1.7443 1.7433 1.7438 1.7437 1.7429 1.7428 1.7424 1.7423 1.7418 1.7417 1.7414 1.7423 1.7416 1.7422	0.0970 0.0615 0.0427 0.0220 0.0116 0.0250 0.0095 0.0392 0.0782 0.1143 0.1369 0.1489 0.1545 0.1570 0.1580 0.1584 0.1585 0.1583 0.1580 0.1579 0.1578 0.1576 0.1574 0.1574 0.1572 0.1572 0.1572 0.1569 0.1570 0.1572 0.1571 0.1570 0.1571 0.1571 0.1570	0.6096 0.3462 0.1853 0.0962 0.0510 0.0930 0.0398 0.1330 0.2611 0.3966 0.4960 0.5572 0.5923 0.6112 0.6217 0.6274 0.6302 0.6311 0.6316 0.6318 0.6321 0.6321 0.6315 0.6318 0.6316 0.6318 0.6318 0.6314 0.6318 0.6310 0.6316 0.6314 0.6315 0.6313 0.6311	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
