	sentence	labels	predictions	max_prob	predictive_entropy	dempster_shafer	softmax_gap	variance	mutual_information
81	[CLS] sæsonen indledes som nævnt 16. marts med opgøret mellem agf og brøndby, og dagen efter følger kampene : ikast - lyngby, b - 190 [SEP]	-100 18 18 18 18 18 -100 18 18 18 18 6 -100 18 6 -100 -100 18 18 18 18 18 18 18 6 -100 -100 -100 -100 -100 18 6 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 9 18 18 18	0.4266 0.4978 0.4398 0.1963 0.4444 0.4161 0.1020 0.1251 0.0637 0.1234 0.1887 0.5002 0.6086 0.2749 0.7027 0.7790 0.7907 0.3310 0.1651 0.2709 0.2116 0.3011 0.7308 0.7238 0.7176 0.6668 0.3297 0.5247 0.6382 0.6874 0.2514 0.7018 0.4812 0.3901 0.5926	1.5383 1.7463 1.6550 0.9148 1.7039 1.6484 0.5473 0.6488 0.3668 0.6323 0.8948 1.8379 2.1170 1.1965 2.2847 2.4257 2.4543 1.2700 0.7399 1.1050 0.9551 1.2632 2.2590 2.1817 2.2220 2.1739 1.3765 1.9143 2.1473 2.2429 1.0247 1.9336 1.6473 1.5197 2.0234	0.1429 0.1813 0.1784 0.0852 0.1999 0.1986 0.0459 0.0578 0.0251 0.0521 0.0854 0.2180 0.2721 0.1234 0.2992 0.3339 0.3443 0.1065 0.0453 0.0851 0.0832 0.1271 0.2865 0.2640 0.2764 0.2717 0.1516 0.2332 0.2713 0.2935 0.0750 0.1970 0.1576 0.1591 0.2431	0.4881 0.5691 0.5063 0.2294 0.5053 0.4760 0.1201 0.1469 0.0757 0.1453 0.2207 0.5670 0.6831 0.3205 0.7946 0.8722 0.8810 0.3788 0.1925 0.3150 0.2485 0.3485 0.8155 0.8051 0.7999 0.7464 0.3806 0.5938 0.7160 0.7676 0.2869 0.7698 0.5413 0.4493 0.6685	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
82	[CLS] de 10 hold i superligaen skal mødes to gange i løbet af foraret, og det giver saledes 18 runder med afslutning den 23. juni, hvor programmet ser sal [SEP]	-100 18 18 18 18 6 18 18 18 18 18 18 18 18 -100 18 18 18 18 18 -100 18 18 18 18 18 18 -100 18 18 18 18 18 18 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.4159 0.1948 0.2143 0.4579 0.4694 0.5365 0.2697 0.3263 0.3666 0.2681 0.3074 0.4432 0.3840 0.6527 0.5359 0.1543 0.0999 0.0606 0.0779 0.1166 0.3665 0.6357 0.6385 0.3033 0.2600 0.2679 0.3543 0.0960 0.1738 0.0774 0.1491 0.3109 0.3298 0.3538 0.5562	1.4856 0.9016 0.9828 1.7330 1.4962 1.6664 1.0902 1.3255 1.4958 1.1881 1.1094 1.4985 1.4061 2.1315 1.9279 0.7184 0.4992 0.3364 0.4239 0.5992 1.4317 2.0198 2.0174 1.2306 1.1001 1.1715 1.4571 0.5162 0.8294 0.4004 0.6734 1.1948 1.2696 1.3840 1.9115	0.1321 0.0797 0.0944 0.2005 0.1524 0.1876 0.1037 0.1429 0.1733 0.1285 0.0961 0.1563 0.1419 0.2684 0.2364 0.0464 0.0254 0.0162 0.0265 0.0469 0.1431 0.2284 0.2242 0.1075 0.0935 0.1203 0.1658 0.0406 0.0734 0.0179 0.0380 0.0926 0.1044 0.1307 0.2182	0.4735 0.2285 0.2525 0.5263 0.5230 0.5967 0.3061 0.3740 0.4227 0.3123 0.3434 0.4968 0.4389 0.7424 0.6162 0.1804 0.1178 0.0726 0.0937 0.1391 0.4204 0.7120 0.7152 0.3483 0.2995 0.3141 0.4097 0.1133 0.2020 0.0894 0.1707 0.3545 0.3784 0.4079 0.6286	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
83	[CLS] hvad der skal ske efter sommerferien tager divisionsforeningen først stilling til pa generalforsamlingen den 26. januar. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 6 -100 18 18 18 18 18 18 18 -100 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.4601 0.3148 0.0665 0.0320 0.0637 0.0724 0.3148 0.4794 0.5988 0.6863 0.5244 0.5014 0.3591 0.2751 0.3222 0.3307 0.5120 0.1371 0.2093 0.0580 0.2107 0.3812 0.4843 0.5359 0.5601 0.5711 0.5771 0.5800 0.5823 0.5835 0.5840 0.5849 0.5855 0.5858 0.5862	1.4537 1.2090 0.3739 0.2036 0.3656 0.4100 1.3449 1.8019 2.0423 2.1827 1.8966 1.8637 1.4796 1.1172 1.2874 1.3570 1.9007 0.6983 0.9883 0.3422 0.9745 1.4763 1.6959 1.7761 1.8036 1.8116 1.8134 1.8132 1.8129 1.8128 1.8126 1.8128 1.8127 1.8126 1.8129	0.1037 0.0889 0.0227 0.0113 0.0253 0.0318 0.1545 0.2180 0.2490 0.2750 0.2330 0.2339 0.1789 0.1126 0.1413 0.1633 0.2542 0.0675 0.1053 0.0250 0.0951 0.1488 0.1696 0.1752 0.1754 0.1745 0.1733 0.1722 0.1717 0.1711 0.1707 0.1706 0.1704 0.1703 0.1703	0.5241 0.3665 0.0805 0.0389 0.0763 0.0864 0.3637 0.5451 0.6748 0.7641 0.5929 0.5683 0.4164 0.3155 0.3691 0.3826 0.5868 0.1619 0.2446 0.0691 0.2426 0.4329 0.5499 0.6088 0.6381 0.6526 0.6598 0.6631 0.6656 0.6675 0.6689 0.6692 0.6700 0.6708 0.6711	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
84	[CLS] her vil det ligeledes blive afgjort om turneringen skal vendes, sa der i modsætning til hidtidig praksis spilles efterar / forar. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 18 18 18 -100 -100 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.4554 0.4615 0.2361 0.0862 0.1179 0.1467 0.2305 0.1304 0.3169 0.1904 0.2543 0.0774 0.1103 0.0330 0.0550 0.1336 0.1942 0.2432 0.2471 0.2311 0.3300 0.2618 0.3354 0.2713 0.5703 0.1930 0.4163 0.5365 0.5790 0.5911 0.5923 0.5908 0.5895 0.5881 0.5870	1.4495 1.5191 1.0168 0.4665 0.6116 0.7298 1.0459 0.6657 1.3451 0.9055 1.1526 0.4161 0.5470 0.2077 0.2969 0.6075 0.7776 0.9704 1.0537 1.0334 1.3818 1.1639 1.4169 1.2062 2.0372 0.9107 1.5994 1.8400 1.8854 1.8788 1.8620 1.8459 1.8341 1.8252 1.8202	0.1039 0.1234 0.0840 0.0330 0.0511 0.0647 0.1051 0.0589 0.1517 0.0914 0.1314 0.0239 0.0327 0.0110 0.0144 0.0397 0.0534 0.0806 0.1023 0.1062 0.1560 0.1292 0.1703 0.1369 0.2603 0.0865 0.1762 0.1999 0.1981 0.1912 0.1847 0.1798 0.1762 0.1741 0.1728	0.5192 0.5253 0.2751 0.1033 0.1411 0.1744 0.2707 0.1539 0.3652 0.2214 0.2960 0.0911 0.1288 0.0399 0.0634 0.1518 0.2174 0.2766 0.2855 0.2698 0.3835 0.3056 0.3881 0.3150 0.6454 0.2241 0.4688 0.6025 0.6523 0.6695 0.6739 0.6743 0.6733 0.6722 0.6713	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
85	[CLS] bliver det tilfældet kares arets danmarksmester den 23. juni. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 -100 18 -100 18 18 18 -100 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 9 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.4626 0.2453 0.0922 0.3203 0.7559 0.7411 0.5642 0.6594 0.7195 0.6248 0.6195 0.1664 0.2334 0.0666 0.2319 0.4018 0.4971 0.5417 0.5621 0.5728 0.5780 0.5809 0.5826 0.5836 0.5844 0.5849 0.5856 0.5856 0.5858 0.5863 0.5868 0.5876 0.5877 0.5882 0.5872	1.4575 1.0030 0.4831 1.2930 2.2596 2.1904 1.9488 2.1761 2.3064 2.2202 2.1983 0.8196 1.0582 0.3803 1.0369 1.5156 1.7106 1.7790 1.8047 1.8116 1.8140 1.8136 1.8125 1.8126 1.8114 1.8125 1.8119 1.8115 1.8106 1.8112 1.8123 1.8128 1.8134 1.8137 1.8144	0.1038 0.0696 0.0300 0.1203 0.2824 0.2638 0.2257 0.2745 0.3063 0.3084 0.3025 0.0812 0.1063 0.0259 0.0967 0.1489 0.1685 0.1742 0.1747 0.1737 0.1727 0.1717 0.1712 0.1709 0.1707 0.1706 0.1704 0.1702 0.1702 0.1702 0.1702 0.1702 0.1703 0.1703 0.1705	0.5260 0.2855 0.1103 0.3728 0.8430 0.8233 0.6391 0.7407 0.8039 0.7124 0.7020 0.1949 0.2706 0.0788 0.2661 0.4564 0.5627 0.6147 0.6407 0.6534 0.6598 0.6643 0.6658 0.6675 0.6678 0.6692 0.6703 0.6708 0.6714 0.6723 0.6725 0.6730 0.6727 0.6721 0.6722	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
86	[CLS] uden dog at opna meget mere end æren, fordi dm - guldet mod sædvane ikke vil give adgang til europa cup turneringerne. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 -100 18 18 18 18 18 18 8 -100 -100 -100 18 18 -100 18 18 18 18 18 6 -100 15 18 18 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 16 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.4461 0.6440 0.7333 0.3783 0.3210 0.5329 0.5813 0.4534 0.3042 0.2224 0.0631 0.2078 0.6214 0.7491 0.6550 0.6746 0.7106 0.5975 0.6190 0.0899 0.0462 0.0488 0.0764 0.0975 0.5137 0.7419 0.8152 0.7556 0.2283 0.4036 0.5121 0.5574 0.5753 0.5812 0.5836	1.4404 1.9033 2.1168 1.4492 1.3027 1.8753 2.0517 1.7470 1.3255 1.0374 0.3495 0.9051 2.0303 2.3371 2.1613 2.2596 2.3512 2.1192 2.1470 0.4972 0.2846 0.2980 0.4338 0.5165 1.8355 2.3674 2.4332 2.3816 1.0439 1.5773 1.8002 1.8523 1.8548 1.8457 1.8351	0.1047 0.1887 0.2393 0.1384 0.1249 0.2157 0.2603 0.2119 0.1572 0.1143 0.0183 0.0668 0.2346 0.3207 0.2715 0.3025 0.3246 0.2832 0.2792 0.0448 0.0226 0.0235 0.0369 0.0426 0.2228 0.3210 0.3372 0.3274 0.1068 0.1782 0.1974 0.1956 0.1889 0.1830 0.1787	0.5066 0.7310 0.8230 0.4358 0.3721 0.6052 0.6609 0.5202 0.3538 0.2604 0.0745 0.2394 0.7014 0.8285 0.7363 0.7596 0.8027 0.6795 0.7006 0.1070 0.0556 0.0588 0.0915 0.1155 0.5852 0.8327 0.9027 0.8418 0.2643 0.4559 0.5777 0.6302 0.6521 0.6611 0.6651	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
87	[CLS] skulle et flertal i divisionsforeningen mod forventning imidlertid ønske at bibeholde turneringen forar / efterar rykker to hold ud af superligaen. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 6 -100 18 18 18 18 18 18 18 18 -100 -100 -100 18 18 18 18 18 6 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 16 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.4541 0.2997 0.1296 0.3647 0.4416 0.5683 0.6350 0.6775 0.5966 0.6640 0.5459 0.2006 0.3737 0.5967 0.8068 0.6998 0.4498 0.4570 0.5657 0.5891 0.7723 0.6419 0.5007 0.4965 0.1232 0.2911 0.4339 0.5095 0.5460 0.5640 0.5726 0.5773 0.5797 0.5812 0.5824	1.4482 1.1771 0.6540 1.4882 1.4175 1.6933 2.0357 2.1991 2.0759 2.2000 1.9526 0.9377 1.5117 2.0967 2.4441 2.2644 1.7500 1.7799 2.0495 2.1045 2.3823 2.1976 1.8616 1.8593 0.6366 1.2531 1.6273 1.7657 1.8082 1.8187 1.8211 1.8187 1.8154 1.8142 1.8141	0.1033 0.0896 0.0522 0.1684 0.1409 0.1901 0.2558 0.2887 0.2642 0.2822 0.2378 0.0897 0.1692 0.2663 0.3420 0.2963 0.2171 0.2262 0.2693 0.2786 0.3244 0.2878 0.2271 0.2299 0.0544 0.1315 0.1712 0.1809 0.1810 0.1784 0.1759 0.1740 0.1726 0.1715 0.1709	0.5173 0.3485 0.1545 0.4234 0.4912 0.6313 0.7130 0.7639 0.6764 0.7460 0.6185 0.2346 0.4293 0.6748 0.8923 0.7820 0.5145 0.5224 0.6399 0.6655 0.8547 0.7239 0.5785 0.5733 0.1462 0.3355 0.4947 0.5803 0.6219 0.6427 0.6540 0.6596 0.6626 0.6647 0.6660	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
88	[CLS] hvorefter de otte bedst placerede hold fra efteraret spiller om mesterskabet i et alle - mod - alle slutspil. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 -100 18 18 18 18 18 18 -100 -100 -100 -100 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.4584 0.4472 0.2023 0.2784 0.3555 0.4199 0.6714 0.7434 0.5669 0.4923 0.7630 0.4960 0.4986 0.4427 0.2677 0.2932 0.1514 0.2450 0.1402 0.1991 0.1309 0.0339 0.1342 0.2871 0.4107 0.4863 0.5284 0.5519 0.5656 0.5723 0.5769 0.5797 0.5821 0.5832 0.5845	1.4506 1.4466 0.9149 1.2045 1.4451 1.6406 2.1853 2.3347 2.0082 1.8352 2.3958 1.8471 1.8797 1.4572 1.0317 1.1450 0.7196 1.0725 0.7034 0.9351 0.6773 0.2180 0.6911 1.2245 1.5463 1.6925 1.7561 1.7843 1.7971 1.8040 1.8066 1.8092 1.8102 1.8108 1.8118	0.1034 0.1102 0.0772 0.1244 0.1564 0.1898 0.2761 0.3068 0.2563 0.2303 0.3295 0.2258 0.2384 0.1547 0.0965 0.1202 0.0674 0.1160 0.0683 0.1017 0.0705 0.0151 0.0667 0.1235 0.1543 0.1663 0.1704 0.1712 0.1713 0.1709 0.1705 0.1703 0.1702 0.1701 0.1701	0.5215 0.5039 0.2369 0.3242 0.4085 0.4774 0.7468 0.8301 0.6420 0.5606 0.8526 0.5654 0.5671 0.4919 0.2989 0.3285 0.1743 0.2839 0.1658 0.2326 0.1541 0.0409 0.1568 0.3311 0.4722 0.5575 0.6052 0.6323 0.6463 0.6554 0.6604 0.6641 0.6659 0.6676 0.6684	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
89	[CLS] nedslagtningen fortsatte i næsten 20 minutter. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 -100 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 9 18 18 18 18 0 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.4641 0.6450 0.6753 0.5815 0.4869 0.4912 0.6761 0.6643 0.2068 0.3926 0.5025 0.5489 0.5681 0.5762 0.5795 0.5816 0.5817 0.5826 0.5838 0.5840 0.5851 0.5850 0.5858 0.5859 0.5858 0.5866 0.5869 0.5874 0.5875 0.5875 0.5875 0.5878 0.5877 0.5883 0.5881	1.4588 1.9754 2.1143 1.9993 1.5251 1.5399 2.0826 2.0924 0.9407 1.5346 1.7739 1.8351 1.8427 1.8370 1.8297 1.8236 1.8191 1.8166 1.8156 1.8135 1.8138 1.8141 1.8129 1.8123 1.8134 1.8134 1.8135 1.8140 1.8137 1.8144 1.8139 1.8138 1.8132 1.8141 1.8151	0.1039 0.2005 0.2434 0.2365 0.1560 0.1616 0.2658 0.2577 0.0821 0.1623 0.1875 0.1890 0.1849 0.1806 0.1772 0.1749 0.1733 0.1722 0.1712 0.1710 0.1708 0.1705 0.1706 0.1706 0.1707 0.1706 0.1707 0.1705 0.1702 0.1705 0.1706 0.1705 0.1705 0.1705 0.1705	0.5273 0.7287 0.7663 0.6627 0.5427 0.5468 0.7601 0.7511 0.2412 0.4478 0.5696 0.6224 0.6459 0.6565 0.6619 0.6647 0.6663 0.6667 0.6685 0.6693 0.6702 0.6708 0.6709 0.6710 0.6720 0.6721 0.6731 0.6731 0.6737 0.6739 0.6733 0.6729 0.6736 0.6730 0.6735	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
90	[CLS] kampvognene kørte ind og ud mellem skræmte og paniske mennesker pa flugt. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 -100 18 18 18 18 18 18 18 18 -100 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 9 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.4627 0.5222 0.7091 0.7437 0.7125 0.3200 0.2346 0.2428 0.3802 0.1600 0.2415 0.3521 0.4121 0.2655 0.4277 0.1302 0.3201 0.4585 0.5271 0.5577 0.5722 0.5791 0.5818 0.5834 0.5839 0.5851 0.5853 0.5855 0.5856 0.5862 0.5868 0.5872 0.5879 0.5884 0.5884	1.4578 1.6292 2.0435 2.2332 2.2749 1.3290 1.0548 1.0908 1.5467 0.7812 1.0823 1.4523 1.6262 1.1409 1.6524 0.6652 1.3511 1.6979 1.8091 1.8364 1.8373 1.8318 1.8264 1.8230 1.8191 1.8169 1.8160 1.8146 1.8141 1.8141 1.8137 1.8142 1.8146 1.8139 1.8142	0.1038 0.1364 0.2203 0.2749 0.2945 0.1377 0.1041 0.1130 0.1850 0.0712 0.1107 0.1662 0.1916 0.1177 0.1998 0.0589 0.1468 0.1828 0.1886 0.1858 0.1818 0.1782 0.1757 0.1738 0.1727 0.1718 0.1711 0.1707 0.1705 0.1703 0.1704 0.1705 0.1704 0.1704 0.1702	0.5266 0.5887 0.7901 0.8264 0.7955 0.3728 0.2766 0.2855 0.4415 0.1913 0.2848 0.4068 0.4718 0.3068 0.4873 0.1522 0.3658 0.5205 0.5986 0.6354 0.6531 0.6620 0.6650 0.6672 0.6684 0.6689 0.6701 0.6707 0.6717 0.6714 0.6719 0.6728 0.6728 0.6728 0.6732	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
