	sentence	labels	predictions	max_prob	predictive_entropy	dempster_shafer	softmax_gap	variance	mutual_information
29	[CLS] 20 ar senere tabte indre mission menighedsradsvalget i skjern. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 6 15 18 -100 -100 18 0 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5019 0.5287 0.5022 0.5271 0.5026 0.5272 0.5100 0.5016 0.5417 0.6315 0.5591 0.5016 0.5417 0.5016 0.5424 0.4729 0.5016 0.4910 0.5016 0.4174 0.5015 0.4093 0.5016 0.4852 0.5017 0.4131 0.5013 0.4223 0.5017 0.4452 0.4989 0.4181 0.5002 0.4276 0.4837	1.9262 1.8859 1.9273 1.8722 1.9278 1.8790 1.8219 1.9255 1.9270 2.0936 1.9053 1.9255 1.9270 1.9255 1.9274 1.7183 1.9255 1.7902 1.9256 1.5964 1.9254 1.5907 1.9255 1.7791 1.9261 1.5973 1.9192 1.5860 1.9255 1.6381 1.8697 1.6482 1.8830 1.6430 1.8937	0.2674 0.2353 0.2681 0.2121 0.2677 0.2267 0.1507 0.2673 0.2418 0.2543 0.1670 0.2673 0.2418 0.2673 0.2417 0.1223 0.2673 0.1814 0.2674 0.1533 0.2673 0.1377 0.2673 0.1741 0.2674 0.1513 0.2673 0.1471 0.2673 0.1563 0.2673 0.1456 0.2673 0.1566 0.2674	0.5968 0.6774 0.5973 0.6565 0.5972 0.6734 0.6318 0.5963 0.6831 0.7800 0.6749 0.5963 0.6831 0.5964 0.6846 0.5713 0.5963 0.6028 0.5964 0.5277 0.5963 0.4953 0.5963 0.5819 0.5964 0.5070 0.5970 0.5588 0.5971 0.5498 0.5834 0.5739 0.5747 0.5552 0.5779	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0000 0.0001 0.0000 0.0002 0.0001 0.0001 0.0002 0.0001 0.0000	0.0000 0.0024 0.0000 0.0005 0.0000 0.0027 0.0100 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 -0.0000 0.0002 0.0000 0.0001 0.0000 0.0008 0.0000 0.0064 0.0000 0.0080 0.0000 0.0076 0.0129 0.0129 0.0083 0.0114 0.0069
30	[CLS] for første gang i 100 ar. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5021 0.5139 0.5208 0.4574 0.5002 0.5016 0.5417 0.5016 0.5424 0.4729 0.5016 0.4911 0.5016 0.4176 0.5015 0.4089 0.5016 0.4860 0.5017 0.4148 0.5013 0.4188 0.5017 0.4502 0.4988 0.4094 0.4998 0.4316 0.4830 0.4520 0.4894 0.4362 0.4988 0.4165 0.4897	1.9263 1.8811 1.9647 1.6785 1.9336 1.9255 1.9270 1.9255 1.9274 1.7182 1.9255 1.7902 1.9256 1.5965 1.9254 1.5906 1.9255 1.7790 1.9261 1.5972 1.9194 1.5863 1.9255 1.6376 1.8737 1.6488 1.8821 1.6425 1.8956 1.6991 1.8802 1.6350 1.9038 1.6694 1.8841	0.2680 0.2098 0.2697 0.1453 0.2336 0.2673 0.2417 0.2673 0.2417 0.1222 0.2673 0.1815 0.2674 0.1535 0.2673 0.1373 0.2673 0.1751 0.2674 0.1520 0.2673 0.1475 0.2675 0.1608 0.2513 0.1592 0.2537 0.1616 0.2534 0.1592 0.2548 0.1706 0.2524 0.1526 0.2584	0.5973 0.6649 0.6568 0.5384 0.5910 0.5963 0.6831 0.5964 0.6846 0.5712 0.5963 0.6029 0.5964 0.5281 0.5963 0.4948 0.5963 0.5835 0.5964 0.5070 0.5970 0.5575 0.5969 0.5469 0.5885 0.5682 0.5871 0.5536 0.5810 0.5538 0.5771 0.5526 0.5616 0.5369 0.5692	0.0000 0.0000 0.0000 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0000 0.0001 0.0000 0.0002 0.0001 0.0001 0.0002 0.0001 0.0000 0.0000 0.0001 0.0001 0.0000 0.0002 0.0001	-0.0000 0.0001 0.0004 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0002 0.0000 0.0001 0.0000 0.0008 0.0000 0.0064 0.0000 0.0080 0.0000 0.0076 0.0129 0.0129 0.0081 0.0114 0.0069 0.0118 0.0085 0.0186 0.0084 0.0132 0.0235
31	[CLS] og denne gang kan poul - erik billeskov ikke sige sig fri for at have haft en finger med i spillet. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 9 -100 -100 -100 -100 16 -100 -100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5016 0.5417 0.5074 0.4957 0.5016 0.4588 0.5016 0.5417 0.5016 0.5411 0.5709 0.4727 0.5016 0.5417 0.5407 0.4133 0.5016 0.5414 0.4286 0.5016 0.5417 0.4204 0.5016 0.4787 0.5021 0.5016 0.5417 0.5717 0.5378 0.5112 0.4488 0.5016 0.4733 0.5016 0.4015	1.9255 1.9270 1.9381 1.8056 1.9255 1.7242 1.9255 1.9270 1.9255 1.9252 2.0361 1.7088 1.9255 1.9270 1.8685 1.5827 1.9255 1.9244 1.6339 1.9255 1.9270 1.6174 1.9255 1.7700 1.9268 1.9255 1.9270 1.8984 1.9717 1.7054 1.6122 1.9255 1.7396 1.9255 1.5844	0.2673 0.2418 0.2697 0.1858 0.2673 0.1470 0.2673 0.2418 0.2673 0.2416 0.2740 0.0932 0.2673 0.2418 0.2171 0.1576 0.2673 0.2402 0.1090 0.2673 0.2418 0.1061 0.2673 0.1802 0.2676 0.2673 0.2418 0.2039 0.2679 0.1802 0.1130 0.2673 0.1652 0.2673 0.1335	0.5963 0.6831 0.6056 0.6037 0.5963 0.5500 0.5963 0.6831 0.5963 0.6826 0.6964 0.5949 0.5963 0.6831 0.7063 0.5245 0.5963 0.6828 0.5132 0.5963 0.6831 0.5046 0.5963 0.5870 0.5969 0.5963 0.6831 0.7464 0.6671 0.7205 0.5872 0.5963 0.5796 0.5963 0.4814	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0003 0.0000 0.0003 0.0000 0.0020
32	[CLS] han var nemlig kandidat for og en af initiativtagerne til det grundtvigianske - socialdemokratiske samarbejde, der har vundet flertallet i skjerns menighedsrad. [SEP] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 18 11 -100 -100 -100 -100 18 18 18 18 18 18 18 0 -100 -100 18 -100 18 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5016 0.5417 0.4533 0.5016 0.5383 0.5016 0.5425 0.4210 0.5016 0.5369 0.5016 0.5417 0.5411 0.5016 0.5417 0.5016 0.5416 0.5131 0.3924 0.5016 0.5016 0.5417 0.5180 0.4518 0.5016 0.5412 0.4540 0.5016 0.5417 0.5016 0.5424 0.4723 0.5016 0.4907 0.5016	1.9255 1.9269 1.6907 1.9255 1.9086 1.9256 1.9273 1.6169 1.9255 1.8947 1.9255 1.9268 1.8779 1.9255 1.9269 1.9255 1.9268 1.9449 1.5507 1.9255 1.9255 1.9269 1.9621 1.7049 1.9255 1.9255 1.6944 1.9255 1.9269 1.9255 1.9274 1.7178 1.9255 1.7888 1.9256	0.2673 0.2418 0.1085 0.2673 0.2319 0.2674 0.2416 0.1037 0.2673 0.2184 0.2673 0.2417 0.1364 0.2673 0.2418 0.2673 0.2418 0.2706 0.1097 0.2673 0.2673 0.2418 0.2748 0.1417 0.2673 0.2412 0.1092 0.2673 0.2418 0.2673 0.2417 0.1222 0.2673 0.1816 0.2674	0.5963 0.6828 0.5470 0.5963 0.6779 0.5964 0.6844 0.5062 0.5963 0.6699 0.5963 0.6828 0.6437 0.5963 0.6828 0.5963 0.6828 0.6207 0.4756 0.5963 0.5963 0.6828 0.6238 0.5405 0.5963 0.6821 0.5474 0.5963 0.6828 0.5964 0.6843 0.5704 0.5963 0.6048 0.5964	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 -0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
33	[CLS] otte - fem stod det i gamle dage. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 -100 -100 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5017 0.5384 0.5016 0.5416 0.5639 0.5807 0.5015 0.5016 0.5016 0.5417 0.5718 0.5386 0.5122 0.4496 0.5016 0.4708 0.5016 0.4021 0.5016 0.4954 0.5033 0.4396 0.4072 0.4763 0.4729 0.4752 0.4462 0.4668 0.4324 0.4835 0.4615 0.4609 0.4294 0.4787 0.4475	1.9261 1.9048 1.9255 1.9268 1.9383 1.9568 1.7796 1.9255 1.9255 1.9269 1.8962 1.9715 1.7029 1.6119 1.9255 1.7407 1.9255 1.5789 1.9255 1.7966 1.9302 1.6574 1.6174 1.7509 1.7463 1.8211 1.7551 1.7330 1.7254 1.6614 1.8036 1.7409 1.7841 1.7478 1.8024	0.2676 0.2345 0.2673 0.2418 0.2423 0.2454 0.1112 0.2673 0.2673 0.2418 0.2040 0.2685 0.1802 0.1126 0.2673 0.1670 0.2673 0.1332 0.2673 0.1925 0.2686 0.1880 0.1634 0.2229 0.1730 0.2404 0.1746 0.2377 0.1778 0.2371 0.1756 0.2243 0.1885 0.2223 0.1886	0.5963 0.6830 0.5963 0.6828 0.7398 0.7666 0.6186 0.5963 0.5963 0.6828 0.7450 0.6717 0.7228 0.5659 0.5963 0.5630 0.5963 0.4855 0.5963 0.6350 0.6012 0.6157 0.4871 0.5910 0.5739 0.5886 0.5525 0.5679 0.5479 0.5781 0.5640 0.5513 0.5660 0.5833 0.5678	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0004 0.0002 0.0001 0.0001 0.0002 0.0002 0.0001 0.0001 0.0001 0.0001 0.0002 0.0001 0.0001	0.0000 0.0025 0.0000 -0.0000 0.0000 0.0001 0.0002 0.0000 0.0000 0.0000 0.0000 0.0001 0.0001 0.0008 0.0000 0.0005 0.0000 0.0039 0.0000 0.0039 0.0001 0.0119 0.0259 0.0187 0.0103 0.0115 0.0211 0.0167 0.0122 0.0128 0.0125 0.0111 0.0135 0.0139 0.0139
34	[CLS] det var indtil denne uges menighedsradsvalg. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 -100 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5016 0.5416 0.4532 0.5016 0.5355 0.4540 0.5016 0.5417 0.5117 0.5016 0.5417 0.4755 0.5016 0.4835 0.5016 0.4059 0.5016 0.4534 0.5016 0.4088 0.5016 0.4987 0.5024 0.4400 0.4573 0.4468 0.4334 0.4688 0.4449 0.4775 0.4455 0.4681 0.4412 0.4860 0.4561	1.9256 1.9170 1.7019 1.9255 1.9035 1.6706 1.9255 1.9269 1.8014 1.9255 1.9269 1.7226 1.9255 1.7738 1.9255 1.5811 1.9255 1.7019 1.9255 1.5994 1.9255 1.7975 1.9276 1.6347 1.7413 1.6867 1.6907 1.7511 1.7423 1.7837 1.6889 1.7947 1.7815 1.8043 1.7288	0.2673 0.2418 0.1085 0.2673 0.2309 0.1305 0.2673 0.2418 0.1324 0.2673 0.2418 0.1246 0.2673 0.1766 0.2673 0.1423 0.2673 0.1622 0.2673 0.1338 0.2673 0.1908 0.2680 0.1834 0.2027 0.1887 0.1818 0.2250 0.1745 0.2294 0.1748 0.2233 0.1847 0.2371 0.1861	0.5967 0.6789 0.5466 0.5963 0.6770 0.5533 0.5963 0.6828 0.6232 0.5963 0.6828 0.5749 0.5963 0.5928 0.5963 0.4994 0.5963 0.5534 0.5963 0.4862 0.5963 0.6171 0.5983 0.5818 0.5794 0.5673 0.5285 0.5655 0.5612 0.5901 0.5218 0.5754 0.5753 0.5684 0.5482	0.0000 0.0000 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0003 0.0002 0.0003 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001	0.0000 0.0002 0.0091 0.0000 0.0000 0.0019 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 -0.0000 0.0002 0.0000 0.0007 0.0000 0.0008 0.0000 0.0019 0.0000 0.0085 0.0139 0.0192 0.0120 0.0200 0.0235 0.0107 0.0144 0.0131 0.0154 0.0156 0.0137
35	[CLS] nu star det syv - seks. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 -100 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5016 0.5408 0.5015 0.5407 0.5492 0.5076 0.4725 0.5016 0.5417 0.4747 0.5016 0.4871 0.5016 0.4103 0.5016 0.4281 0.5016 0.4446 0.5016 0.4337 0.5016 0.4507 0.5018 0.4349 0.4832 0.4513 0.4700 0.4448 0.4705 0.4417 0.4757 0.4495 0.4630 0.4504 0.4674	1.9255 1.9269 1.9253 1.9178 1.9792 1.9379 1.7575 1.9255 1.9269 1.7214 1.9255 1.7815 1.9255 1.5859 1.9254 1.6422 1.9255 1.6899 1.9255 1.6476 1.9255 1.6985 1.9267 1.6658 1.7818 1.7367 1.7543 1.7375 1.8035 1.7798 1.6689 1.7727 1.7468 1.8208 1.6689	0.2673 0.2417 0.2673 0.2377 0.2661 0.2721 0.1627 0.2673 0.2418 0.1241 0.2673 0.1790 0.2673 0.1472 0.2673 0.1476 0.2673 0.1491 0.2673 0.1523 0.2673 0.1586 0.2676 0.1725 0.2387 0.1736 0.2306 0.1848 0.2188 0.1946 0.2068 0.1866 0.2198 0.2041 0.1932	0.5964 0.6837 0.5963 0.6842 0.6849 0.6113 0.5651 0.5963 0.6828 0.5731 0.5963 0.5988 0.5964 0.5145 0.5963 0.5143 0.5963 0.5374 0.5963 0.5187 0.5966 0.5748 0.5932 0.5251 0.5697 0.5942 0.5881 0.5549 0.5419 0.5803 0.5683 0.5619 0.5629 0.5728 0.5383	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0002 0.0001 0.0002 0.0002 0.0002 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001	0.0000 0.0005 -0.0000 0.0000 0.0000 0.0000 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0004 0.0000 0.0006 0.0000 0.0033 0.0000 0.0062 0.0000 0.0098 0.0000 0.0106 0.0136 0.0112 0.0057 0.0106 0.0086 0.0124 0.0039 0.0103 0.0101 0.0199 0.0112
36	[CLS] og det er altsa i de helliges disfavør. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 -100 18 18 18 -100 18 -100 -100 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5017 0.5410 0.5015 0.5403 0.5709 0.5348 0.4148 0.5016 0.5358 0.4737 0.5016 0.5417 0.4594 0.5016 0.5417 0.5715 0.5379 0.5109 0.4522 0.5016 0.4749 0.5016 0.4014 0.5016 0.4794 0.5028 0.4321 0.4600 0.4461 0.4988 0.4658 0.4412 0.4331 0.4582 0.4613	1.9255 1.9262 1.9254 1.9146 1.8946 1.9608 1.5910 1.9255 1.9036 1.7479 1.9255 1.9269 1.7081 1.9255 1.9269 1.8954 1.9723 1.7001 1.6166 1.9255 1.7494 1.9255 1.5738 1.9255 1.7647 1.9287 1.6372 1.7101 1.7302 1.8260 1.7575 1.7668 1.7115 1.6659 1.7324	0.2674 0.2412 0.2673 0.2357 0.1940 0.2649 0.0930 0.2673 0.2328 0.1267 0.2673 0.2418 0.1100 0.2673 0.2418 0.2036 0.2691 0.1796 0.1144 0.2673 0.1698 0.2673 0.1354 0.2673 0.1821 0.2679 0.1664 0.2254 0.1621 0.2475 0.1831 0.2208 0.1939 0.2333 0.1882	0.5963 0.6829 0.5964 0.6827 0.7456 0.6560 0.5085 0.5963 0.6756 0.5575 0.5963 0.6828 0.5538 0.5963 0.6828 0.7446 0.6697 0.7212 0.5721 0.5963 0.5701 0.5963 0.4796 0.5963 0.6280 0.6020 0.6091 0.4914 0.5771 0.5829 0.5737 0.5825 0.5816 0.5730 0.5590	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0000 0.0002 0.0003 0.0002 0.0000 0.0001 0.0002 0.0002 0.0000 0.0001	0.0000 0.0001 0.0000 0.0000 0.0000 0.0006 0.0001 0.0000 0.0000 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0001 0.0010 -0.0000 0.0004 0.0000 0.0046 0.0000 0.0051 0.0000 0.0140 0.0147 0.0154 0.0036 0.0135 0.0185 0.0208 0.0226 0.0169
37	[CLS] 2 ) i bekræftende fald findes der da en hemmelig agentvirksomhed ved siden af fet? [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 -100 18 18 18 18 18 18 18 -100 18 18 18 6 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5016 0.5412 0.4769 0.5016 0.5016 0.5417 0.5481 0.4506 0.5016 0.4254 0.5019 0.5245 0.4370 0.5016 0.5116 0.5009 0.4772 0.4994 0.5183 0.4668 0.5075 0.5120 0.4763 0.4735 0.4814 0.4727 0.4623 0.4497 0.4664 0.4685 0.4678 0.4618 0.4671 0.4556 0.4593	1.9255 1.9268 1.7355 1.9255 1.9255 1.9269 2.0096 1.6896 1.9255 1.6440 1.9279 1.9781 1.6877 1.9255 1.8680 1.9153 1.7539 1.9066 1.8714 1.8119 1.8824 1.7984 1.7961 1.8124 1.8322 1.7530 1.7296 1.7247 1.7740 1.8015 1.8002 1.6942 1.7932 1.7576 1.8263	0.2673 0.2410 0.1199 0.2673 0.2673 0.2418 0.2781 0.1128 0.2673 0.1782 0.2686 0.2773 0.1421 0.2673 0.2031 0.2384 0.1820 0.2482 0.2060 0.2252 0.2278 0.1965 0.2011 0.1919 0.2397 0.2014 0.2271 0.1815 0.2004 0.2168 0.1905 0.2372 0.1667 0.2236 0.1834	0.5969 0.6813 0.5704 0.5717 0.5963 0.6828 0.6697 0.5423 0.5963 0.5386 0.5980 0.6284 0.5395 0.5963 0.6076 0.5582 0.5557 0.5948 0.6069 0.6316 0.6230 0.5889 0.6060 0.5815 0.5744 0.5687 0.5807 0.5717 0.5704 0.5756 0.5721 0.5666 0.5737 0.5544 0.5635	0.0000 0.0000 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0001 0.0002 0.0000 0.0001 0.0002 0.0002 0.0001 0.0001 0.0001 0.0001 0.0002 0.0001 0.0001 0.0002 0.0001 0.0002 0.0001 0.0002 0.0001 0.0001	0.0000 0.0001 0.0023 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0000 0.0001 0.0051 0.0000 0.0138 0.0266 0.0121 0.0049 0.0142 0.0249 0.0217 0.0203 0.0185 0.0172 0.0092 0.0160 0.0123 0.0220 0.0215 0.0110 0.0145 0.0111 0.0161 0.0189 0.0196
38	[CLS] det er ulovligt at drive privat efterretningsvirksomhed. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.5019 0.5293 0.5016 0.5411 0.4292 0.5016 0.5417 0.5317 0.5471 0.5016 0.5417 0.4753 0.5016 0.4836 0.5016 0.4059 0.5016 0.4530 0.5016 0.4092 0.5016 0.4986 0.5024 0.4400 0.4586 0.4456 0.4422 0.4651 0.4341 0.4829 0.4427 0.4662 0.4471 0.4760 0.4483	1.9254 1.9256 1.9255 1.9251 1.6338 1.9255 1.9269 1.8877 2.0064 1.9255 1.9270 1.7223 1.9255 1.7739 1.9255 1.5811 1.9255 1.7010 1.9255 1.6005 1.9255 1.7971 1.9276 1.6346 1.7360 1.7086 1.6636 1.7513 1.7748 1.7890 1.6777 1.7988 1.7727 1.7898 1.7467	0.2673 0.2411 0.2673 0.2415 0.1062 0.2673 0.2417 0.2145 0.2759 0.2673 0.2418 0.1245 0.2673 0.1766 0.2673 0.1424 0.2673 0.1619 0.2673 0.1338 0.2673 0.1909 0.2680 0.1837 0.1990 0.1978 0.1616 0.2278 0.1883 0.2354 0.1754 0.2253 0.1851 0.2292 0.1871	0.5964 0.6831 0.5963 0.6823 0.5155 0.5963 0.6828 0.6719 0.6712 0.5963 0.6829 0.5745 0.5963 0.5929 0.5963 0.4996 0.5963 0.5528 0.5963 0.4867 0.5963 0.6168 0.5982 0.5791 0.5849 0.5754 0.5222 0.5607 0.5633 0.6019 0.5231 0.5860 0.5686 0.5771 0.5531	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0003 0.0002 0.0002 0.0001 0.0001 0.0002 0.0001 0.0001 0.0001 0.0001 0.0001	0.0000 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0002 -0.0000 0.0007 -0.0000 0.0008 0.0000 0.0021 0.0000 0.0083 0.0134 0.0193 0.0183 0.0183 0.0226 0.0091 0.0125 0.0164 0.0146 0.0157 0.0122
